customer_id,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment,Cluster_Label,gender,age,age_group,city,loyalty_tier,tenure_hari
CUST-019120,18,4,466300.0,5,3,1,9,About to Sleep,Occasional Buyer,Female,39,Gen X (35–44),Bekasi,Bronze,489
CUST-019121,395,2,533400.0,1,1,1,3,Lost,Inactive / Churned,Male,25,Millennial (25–34),Bali,Silver,858
CUST-019122,345,4,425900.0,1,3,1,5,At Risk,Occasional Buyer,Male,29,Millennial (25–34),Surabaya,Bronze,1085
CUST-019123,2,48,21302100.0,5,5,5,15,Champions,VIP — High Spender,Male,35,Gen X (35–44),Bekasi,Gold,605
CUST-019124,55,4,2311900.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Unknown,29,Millennial (25–34),Jakarta,Silver,974
CUST-019125,383,4,2850900.0,1,3,3,7,At Risk,Occasional Buyer,Female,21,Gen Z (18–24),Jakarta,Bronze,1076
CUST-019126,155,3,462500.0,2,2,1,5,Hibernating,Inactive / Churned,Female,45,Baby Boomer (45–54),Semarang,Bronze,566
CUST-019127,392,4,2070500.0,1,3,3,7,At Risk,Occasional Buyer,Female,18,Gen Z (18–24),Palembang,Silver,875
CUST-019128,100,3,998800.0,3,2,2,7,About to Sleep,Occasional Buyer,Male,18,Gen Z (18–24),Jakarta,Bronze,1095
CUST-019129,633,3,3110300.0,1,2,4,7,Lost,Inactive / Churned,Unknown,39,Gen X (35–44),Medan,Bronze,672
CUST-019130,251,3,428000.0,2,2,1,5,Hibernating,Inactive / Churned,Male,18,Gen Z (18–24),Bandung,Bronze,542
CUST-019131,140,4,1971300.0,2,3,3,8,At Risk,Occasional Buyer,Male,43,Gen X (35–44),Jakarta,Bronze,918
CUST-019132,38,3,727500.0,4,2,1,7,New Customers,Occasional Buyer,Female,35,Gen X (35–44),Medan,Bronze,1068
CUST-019133,195,3,3083200.0,2,2,4,8,Hibernating,Occasional Buyer,Male,32,Millennial (25–34),Semarang,Gold,1256
CUST-019134,381,4,941900.0,1,3,2,6,At Risk,Inactive / Churned,Female,26,Millennial (25–34),Jakarta,Gold,496
CUST-019135,217,4,165800.0,2,3,1,6,At Risk,Inactive / Churned,Male,24,Gen Z (18–24),Depok,Bronze,874
CUST-019136,96,17,10586300.0,3,5,5,13,Loyal Customers,Occasional Buyer,Female,28,Millennial (25–34),Jakarta,Silver,478
CUST-019137,20,4,3044300.0,5,3,4,12,Loyal Customers,Occasional Buyer,Male,24,Gen Z (18–24),Makassar,Bronze,643
CUST-019138,22,3,1232900.0,5,2,2,9,New Customers,Occasional Buyer,Male,42,Gen X (35–44),Surabaya,Bronze,833
CUST-019139,347,2,1178900.0,1,1,2,4,Lost,Inactive / Churned,Female,25,Millennial (25–34),Bandung,Bronze,649
CUST-019140,10,46,15978100.0,5,5,5,15,Champions,VIP — High Spender,Female,36,Gen X (35–44),Balikpapan,Gold,997
CUST-019141,515,3,487000.0,1,2,1,4,Lost,Occasional Buyer,Unknown,41,Gen X (35–44),Palembang,Bronze,1100
CUST-019142,63,15,6125700.0,4,5,4,13,Champions,Occasional Buyer,Female,32,Millennial (25–34),Jakarta,Silver,1142
CUST-019143,48,10,3770100.0,4,4,4,12,Champions,Occasional Buyer,Female,35,Gen X (35–44),Balikpapan,Bronze,452
CUST-019144,16,3,2030300.0,5,2,3,10,New Customers,Occasional Buyer,Female,23,Gen Z (18–24),Bandung,Silver,608
CUST-019145,133,18,7370700.0,3,5,5,13,Loyal Customers,Occasional Buyer,Male,30,Millennial (25–34),Bandung,Gold,435
CUST-019146,315,4,2211100.0,1,3,3,7,At Risk,Inactive / Churned,Male,27,Millennial (25–34),Medan,Bronze,590
CUST-019147,4,268,131759200.0,5,5,5,15,Champions,VIP — High Spender,Male,25,Millennial (25–34),Jakarta,Platinum,930
CUST-019148,86,4,1515800.0,3,3,2,8,Needs Attention,Inactive / Churned,Female,33,Millennial (25–34),Bali,Silver,433
CUST-019149,114,4,1337700.0,3,3,2,8,Needs Attention,Inactive / Churned,Male,32,Millennial (25–34),Medan,Silver,748
CUST-019150,17,2,407100.0,5,1,1,7,New Customers,Inactive / Churned,Female,40,Gen X (35–44),Bandung,Bronze,436
CUST-019151,2,49,19852700.0,5,5,5,15,Champions,VIP — High Spender,Female,22,Gen Z (18–24),Jakarta,Platinum,1087
CUST-019152,349,3,3135000.0,1,2,4,7,Lost,Occasional Buyer,Female,20,Gen Z (18–24),Bekasi,Bronze,942
CUST-019153,135,4,1132500.0,3,3,2,8,Needs Attention,Occasional Buyer,Male,29,Millennial (25–34),Malang,Silver,940
CUST-019154,8,7,6193100.0,5,4,4,13,Champions,VIP — High Spender,Male,28,Millennial (25–34),Yogyakarta,Gold,1272
CUST-019155,90,12,8099300.0,3,4,5,12,Loyal Customers,Occasional Buyer,Female,35,Gen X (35–44),Jakarta,Silver,655
CUST-019156,222,10,5276900.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Male,32,Millennial (25–34),Tangerang,Silver,469
CUST-019157,199,4,1455200.0,2,3,2,7,At Risk,Inactive / Churned,Male,18,Gen Z (18–24),Jakarta,Bronze,451
CUST-019158,162,3,1292100.0,2,2,2,6,Hibernating,Inactive / Churned,Male,40,Gen X (35–44),Jakarta,Bronze,560
CUST-019159,68,20,10784500.0,3,5,5,13,Loyal Customers,VIP — High Spender,Male,29,Millennial (25–34),Medan,Silver,1049
CUST-019160,16,3,445700.0,5,2,1,8,New Customers,Occasional Buyer,Male,34,Millennial (25–34),Palembang,Bronze,931
CUST-019161,34,4,1264600.0,4,3,2,9,About to Sleep,Occasional Buyer,Female,51,Baby Boomer (45–54),Jakarta,Gold,980
CUST-019162,65,4,1343800.0,4,3,2,9,About to Sleep,Occasional Buyer,Male,43,Gen X (35–44),Semarang,Bronze,873
CUST-019163,353,3,1218900.0,1,2,2,5,Lost,Inactive / Churned,Female,33,Millennial (25–34),Yogyakarta,Silver,867
CUST-019164,493,4,830800.0,1,3,2,6,At Risk,Inactive / Churned,Male,19,Gen Z (18–24),Jakarta,Bronze,476
CUST-019165,640,3,3186800.0,1,2,4,7,Lost,Occasional Buyer,Female,32,Millennial (25–34),Bandung,Bronze,1183
CUST-019166,169,3,519500.0,2,2,1,5,Hibernating,Inactive / Churned,Female,42,Gen X (35–44),Medan,Bronze,596
CUST-019167,497,2,325700.0,1,1,1,3,Lost,Inactive / Churned,Male,28,Millennial (25–34),Bekasi,Bronze,761
CUST-019168,11,27,9148100.0,5,5,5,15,Champions,VIP — High Spender,Male,30,Millennial (25–34),Tangerang,Gold,658
CUST-019169,17,3,807900.0,5,2,2,9,New Customers,Occasional Buyer,Female,21,Gen Z (18–24),Tangerang,Platinum,473
CUST-019170,49,7,1721700.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,36,Gen X (35–44),Palembang,Silver,430
CUST-019171,411,2,1678400.0,1,1,3,5,Lost,Occasional Buyer,Female,42,Gen X (35–44),Semarang,Bronze,1268
CUST-019172,289,3,1878500.0,1,2,3,6,Lost,Inactive / Churned,Female,45,Baby Boomer (45–54),Medan,Gold,509
CUST-019173,96,4,1689500.0,3,3,3,9,Potential Loyalists,Occasional Buyer,Male,27,Millennial (25–34),Bandung,Bronze,1114
CUST-019174,145,3,2065000.0,2,2,3,7,Hibernating,Occasional Buyer,Male,37,Gen X (35–44),Medan,Bronze,1138
CUST-019175,32,39,19689300.0,4,5,5,14,Champions,VIP — High Spender,Male,31,Millennial (25–34),Yogyakarta,Platinum,460
CUST-019176,357,2,1495600.0,1,1,2,4,Lost,Inactive / Churned,Male,39,Gen X (35–44),Makassar,Bronze,430
CUST-019177,34,17,8209000.0,4,5,5,14,Champions,VIP — High Spender,Female,31,Millennial (25–34),Bogor,Silver,921
CUST-019178,706,2,1131800.0,1,1,2,4,Lost,Occasional Buyer,Male,24,Gen Z (18–24),Jakarta,Gold,1222
CUST-019179,549,2,315100.0,1,1,1,3,Lost,Inactive / Churned,Female,43,Gen X (35–44),Medan,Silver,545
CUST-019180,301,3,3293400.0,1,2,4,7,Lost,Inactive / Churned,Female,32,Millennial (25–34),Jakarta,Silver,516
CUST-019181,262,3,1924000.0,2,2,3,7,Hibernating,Occasional Buyer,Female,28,Millennial (25–34),Bandung,Bronze,1089
CUST-019182,159,17,9454800.0,2,5,5,12,Cannot Lose Them,Occasional Buyer,Male,33,Millennial (25–34),Tangerang,Gold,393
CUST-019183,171,4,708700.0,2,3,1,6,At Risk,Inactive / Churned,Female,25,Millennial (25–34),Bekasi,Bronze,571
CUST-019184,526,3,2172800.0,1,2,3,6,Lost,Inactive / Churned,Unknown,35,Gen X (35–44),Jakarta,Silver,875
CUST-019185,147,4,668300.0,2,3,1,6,At Risk,Occasional Buyer,Female,30,Millennial (25–34),Malang,Bronze,870
CUST-019186,106,3,2002300.0,3,2,3,8,Potential Loyalists,Occasional Buyer,Female,32,Millennial (25–34),Yogyakarta,Bronze,972
CUST-019187,8,42,26059900.0,5,5,5,15,Champions,VIP — High Spender,Female,32,Millennial (25–34),Balikpapan,Gold,609
CUST-019188,67,13,3628800.0,3,4,4,11,Loyal Customers,Occasional Buyer,Female,22,Gen Z (18–24),Bandung,Bronze,720
CUST-019189,98,6,1313900.0,3,4,2,9,Needs Attention,Inactive / Churned,Male,35,Gen X (35–44),Medan,Gold,575
CUST-019190,37,64,21032200.0,4,5,5,14,Champions,VIP — High Spender,Female,32,Millennial (25–34),Jakarta,Gold,794
CUST-019191,15,32,16297800.0,5,5,5,15,Champions,VIP — High Spender,Female,22,Gen Z (18–24),Bandung,Gold,1230
CUST-019192,756,2,158600.0,1,1,1,3,Lost,Inactive / Churned,Unknown,28,Millennial (25–34),Jakarta,Gold,489
CUST-019193,174,3,2682400.0,2,2,3,7,Hibernating,Occasional Buyer,Female,19,Gen Z (18–24),Yogyakarta,Bronze,870
CUST-019194,688,1,306600.0,1,1,1,3,Lost,Inactive / Churned,Male,50,Baby Boomer (45–54),Semarang,Silver,622
CUST-019195,154,3,3315500.0,2,2,4,8,Hibernating,Occasional Buyer,Female,29,Millennial (25–34),Jakarta,Bronze,1051
CUST-019196,4,60,27286700.0,5,5,5,15,Champions,VIP — High Spender,Unknown,30,Millennial (25–34),Yogyakarta,Gold,1046
CUST-019197,42,8,6438600.0,4,4,4,12,Champions,Occasional Buyer,Male,49,Baby Boomer (45–54),Jakarta,Bronze,949
CUST-019198,593,2,958200.0,1,1,2,4,Lost,Occasional Buyer,Male,24,Gen Z (18–24),Bali,Silver,968
CUST-019199,349,4,4716400.0,1,3,4,8,At Risk,Occasional Buyer,Female,43,Gen X (35–44),Jakarta,Bronze,1026
CUST-019200,208,11,3371400.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Male,32,Millennial (25–34),Depok,Silver,989
CUST-019201,55,3,3393400.0,4,2,4,10,New Customers,Occasional Buyer,Male,32,Millennial (25–34),Palembang,Bronze,1152
CUST-019202,153,2,426500.0,2,1,1,4,Hibernating,Occasional Buyer,Male,28,Millennial (25–34),Tangerang,Bronze,1266
CUST-019203,25,31,13209400.0,4,5,5,14,Champions,VIP — High Spender,Female,35,Gen X (35–44),Makassar,Gold,399
CUST-019204,34,4,2005400.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Male,32,Millennial (25–34),Bandung,Bronze,1210
CUST-019205,34,4,1085900.0,4,3,2,9,About to Sleep,Occasional Buyer,Male,32,Millennial (25–34),Surabaya,Gold,959
CUST-019206,10,48,27609900.0,5,5,5,15,Champions,VIP — High Spender,Female,26,Millennial (25–34),Malang,Gold,526
CUST-019207,41,10,2405400.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,25,Millennial (25–34),Medan,Gold,1274
CUST-019208,60,3,826500.0,4,2,2,8,New Customers,Inactive / Churned,Female,29,Millennial (25–34),Yogyakarta,Bronze,576
CUST-019209,88,15,10204200.0,3,5,5,13,Loyal Customers,Occasional Buyer,Male,49,Baby Boomer (45–54),Depok,Bronze,900
CUST-019210,32,27,10233500.0,4,5,5,14,Champions,VIP — High Spender,Female,23,Gen Z (18–24),Palembang,Silver,1085
CUST-019211,305,4,2414100.0,1,3,3,7,At Risk,Occasional Buyer,Male,27,Millennial (25–34),Bogor,Bronze,1142
CUST-019212,495,4,5845400.0,1,3,4,8,At Risk,Inactive / Churned,Female,32,Millennial (25–34),Makassar,Bronze,526
CUST-019213,19,34,13439600.0,5,5,5,15,Champions,VIP — High Spender,Female,18,Gen Z (18–24),Depok,Gold,1019
CUST-019214,752,1,221600.0,1,1,1,3,Lost,Inactive / Churned,Male,35,Gen X (35–44),Yogyakarta,Bronze,850
CUST-019215,38,8,5377900.0,4,4,4,12,Champions,Occasional Buyer,Female,20,Gen Z (18–24),Jakarta,Bronze,955
CUST-019216,9,15,7544700.0,5,5,5,15,Champions,Occasional Buyer,Male,22,Gen Z (18–24),Bogor,Silver,497
CUST-019217,56,37,13105500.0,4,5,5,14,Champions,VIP — High Spender,Female,21,Gen Z (18–24),Surabaya,Platinum,1148
CUST-019218,536,3,665300.0,1,2,1,4,Lost,Inactive / Churned,Male,18,Gen Z (18–24),Depok,Bronze,392
CUST-019219,12,76,33970300.0,5,5,5,15,Champions,VIP — High Spender,Female,43,Gen X (35–44),Malang,Platinum,1260
CUST-019220,213,8,3870300.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Male,36,Gen X (35–44),Tangerang,Silver,1098
CUST-019221,537,2,218200.0,1,1,1,3,Lost,Inactive / Churned,Male,40,Gen X (35–44),Surabaya,Silver,852
CUST-019222,553,2,1689500.0,1,1,3,5,Lost,Occasional Buyer,Unknown,39,Gen X (35–44),Bandung,Bronze,1120
CUST-019223,149,4,1027100.0,2,3,2,7,At Risk,Occasional Buyer,Female,30,Millennial (25–34),Bandung,Silver,1054
CUST-019224,146,4,1365900.0,2,3,2,7,At Risk,Inactive / Churned,Unknown,32,Millennial (25–34),Semarang,Bronze,389
CUST-019225,147,4,308300.0,2,3,1,6,At Risk,Inactive / Churned,Male,41,Gen X (35–44),Semarang,Bronze,726
CUST-019226,604,3,1364600.0,1,2,2,5,Lost,Occasional Buyer,Male,46,Baby Boomer (45–54),Tangerang,Bronze,1237
CUST-019227,138,4,2315300.0,3,3,3,9,Potential Loyalists,Occasional Buyer,Female,20,Gen Z (18–24),Yogyakarta,Silver,849
CUST-019228,224,8,3397400.0,2,4,4,10,Cannot Lose Them,Inactive / Churned,Female,54,Baby Boomer (45–54),Jakarta,Bronze,754
CUST-019229,284,3,3213700.0,1,2,4,7,Lost,Occasional Buyer,Male,20,Gen Z (18–24),Surabaya,Bronze,981
CUST-019230,5,32,14436200.0,5,5,5,15,Champions,VIP — High Spender,Female,27,Millennial (25–34),Bandung,Platinum,479
CUST-019231,163,3,1598000.0,2,2,3,7,Hibernating,Inactive / Churned,Male,32,Millennial (25–34),Jakarta,Bronze,549
CUST-019232,155,7,2919700.0,2,4,3,9,At Risk,Occasional Buyer,Male,33,Millennial (25–34),Bandung,Bronze,914
CUST-019233,346,13,5925500.0,1,4,4,9,Cannot Lose Them,Occasional Buyer,Female,49,Baby Boomer (45–54),Bandung,Silver,596
CUST-019234,171,14,4191900.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Female,32,Millennial (25–34),Makassar,Gold,801
CUST-019235,411,4,395500.0,1,3,1,5,At Risk,Inactive / Churned,Female,35,Gen X (35–44),Jakarta,Bronze,546
CUST-019236,45,27,9312800.0,4,5,5,14,Champions,VIP — High Spender,Female,32,Millennial (25–34),Bandung,Silver,838
CUST-019237,252,3,436000.0,2,2,1,5,Hibernating,Occasional Buyer,Female,35,Gen X (35–44),Semarang,Bronze,1177
CUST-019238,109,3,756500.0,3,2,1,6,About to Sleep,Occasional Buyer,Male,25,Millennial (25–34),Jakarta,Gold,998
CUST-019239,4,20,9059000.0,5,5,5,15,Champions,VIP — High Spender,Female,36,Gen X (35–44),Tangerang,Gold,716
CUST-019240,39,4,836200.0,4,3,2,9,About to Sleep,Inactive / Churned,Female,32,Millennial (25–34),Bandung,Bronze,415
CUST-019241,419,4,772300.0,1,3,1,5,At Risk,Inactive / Churned,Female,24,Gen Z (18–24),Bandung,Silver,484
CUST-019242,100,21,12667000.0,3,5,5,13,Loyal Customers,Occasional Buyer,Male,43,Gen X (35–44),Jakarta,Silver,522
CUST-019243,44,7,1151000.0,4,4,2,10,About to Sleep,Occasional Buyer,Female,32,Millennial (25–34),Jakarta,Silver,786
CUST-019244,94,29,17054700.0,3,5,5,13,Loyal Customers,VIP — High Spender,Female,21,Gen Z (18–24),Yogyakarta,Gold,1109
CUST-019245,56,4,461600.0,4,3,1,8,About to Sleep,Occasional Buyer,Unknown,23,Gen Z (18–24),Bekasi,Bronze,1261
CUST-019246,460,2,1923400.0,1,1,3,5,Lost,Occasional Buyer,Unknown,36,Gen X (35–44),Jakarta,Bronze,961
CUST-019247,3,25,5151800.0,5,5,4,14,Champions,VIP — High Spender,Female,41,Gen X (35–44),Balikpapan,Silver,587
CUST-019248,246,4,804400.0,2,3,1,6,At Risk,Occasional Buyer,Male,36,Gen X (35–44),Semarang,Silver,1052
CUST-019249,383,4,3366300.0,1,3,4,8,At Risk,Occasional Buyer,Female,36,Gen X (35–44),Bekasi,Silver,1015
CUST-019250,14,9,8503600.0,5,4,5,14,Champions,VIP — High Spender,Female,24,Gen Z (18–24),Medan,Silver,1169
CUST-019251,156,3,2104400.0,2,2,3,7,Hibernating,Inactive / Churned,Female,32,Millennial (25–34),Jakarta,Bronze,639
CUST-019252,695,2,483900.0,1,1,1,3,Lost,Occasional Buyer,Male,29,Millennial (25–34),Bandung,Bronze,1020
CUST-019253,527,3,1935800.0,1,2,3,6,Lost,Inactive / Churned,Male,30,Millennial (25–34),Medan,Bronze,712
CUST-019254,152,4,2483300.0,2,3,3,8,At Risk,Inactive / Churned,Male,30,Millennial (25–34),Tangerang,Bronze,806
CUST-019255,25,7,4146900.0,4,4,4,12,Champions,Occasional Buyer,Male,26,Millennial (25–34),Bekasi,Gold,384
CUST-019256,477,3,4543000.0,1,2,4,7,Lost,Inactive / Churned,Male,38,Gen X (35–44),Tangerang,Bronze,426
CUST-019257,514,2,2842200.0,1,1,3,5,Lost,Occasional Buyer,Female,22,Gen Z (18–24),Medan,Bronze,923
CUST-019258,43,3,307500.0,4,2,1,7,New Customers,Inactive / Churned,Male,20,Gen Z (18–24),Palembang,Gold,556
CUST-019259,103,4,743100.0,3,3,1,7,Needs Attention,Occasional Buyer,Male,24,Gen Z (18–24),Surabaya,Bronze,911
CUST-019260,197,3,249100.0,2,2,1,5,Hibernating,Occasional Buyer,Male,39,Gen X (35–44),Bogor,Bronze,1035
CUST-019261,551,4,2515700.0,1,3,3,7,At Risk,Occasional Buyer,Male,35,Gen X (35–44),Jakarta,Gold,1264
CUST-019262,222,3,482000.0,2,2,1,5,Hibernating,Inactive / Churned,Unknown,18,Gen Z (18–24),Depok,Gold,631
CUST-019263,195,3,1731900.0,2,2,3,7,Hibernating,Occasional Buyer,Male,37,Gen X (35–44),Jakarta,Gold,1025
CUST-019264,467,4,2112500.0,1,3,3,7,At Risk,Inactive / Churned,Male,31,Millennial (25–34),Surabaya,Bronze,845
CUST-019265,4,140,55311700.0,5,5,5,15,Champions,VIP — High Spender,Female,28,Millennial (25–34),Tangerang,Gold,1129
CUST-019266,244,3,333700.0,2,2,1,5,Hibernating,Occasional Buyer,Female,29,Millennial (25–34),Depok,Gold,1219
CUST-019267,13,16,4670100.0,5,5,4,14,Champions,Occasional Buyer,Male,32,Millennial (25–34),Jakarta,Gold,605
CUST-019268,53,3,877800.0,4,2,2,8,New Customers,Occasional Buyer,Female,33,Millennial (25–34),Palembang,Bronze,1014
CUST-019269,106,4,4242500.0,3,3,4,10,Loyal Customers,Occasional Buyer,Female,20,Gen Z (18–24),Jakarta,Bronze,1048
CUST-019270,12,2,1960600.0,5,1,3,9,New Customers,Occasional Buyer,Female,28,Millennial (25–34),Bogor,Bronze,1044
CUST-019271,231,2,647800.0,2,1,1,4,Hibernating,Occasional Buyer,Female,28,Millennial (25–34),Semarang,Bronze,1184
CUST-019272,195,2,490200.0,2,1,1,4,Hibernating,Occasional Buyer,Unknown,38,Gen X (35–44),Jakarta,Silver,1249
CUST-019273,131,4,784600.0,3,3,1,7,Needs Attention,Occasional Buyer,Male,32,Millennial (25–34),Jakarta,Bronze,1110
CUST-019274,380,3,500500.0,1,2,1,4,Lost,Inactive / Churned,Female,38,Gen X (35–44),Surabaya,Silver,557
CUST-019275,5,9,5488700.0,5,4,4,13,Champions,Occasional Buyer,Male,21,Gen Z (18–24),Surabaya,Bronze,395
CUST-019276,84,4,4163700.0,3,3,4,10,Loyal Customers,Occasional Buyer,Male,31,Millennial (25–34),Makassar,Bronze,814
CUST-019277,101,4,1410400.0,3,3,2,8,Needs Attention,Inactive / Churned,Female,36,Gen X (35–44),Jakarta,Bronze,553
CUST-019278,2,72,33696900.0,5,5,5,15,Champions,VIP — High Spender,Female,43,Gen X (35–44),Bandung,Gold,1048
CUST-019279,568,4,1265300.0,1,3,2,6,At Risk,Inactive / Churned,Male,21,Gen Z (18–24),Jakarta,Silver,662
CUST-019280,522,3,1819300.0,1,2,3,6,Lost,Inactive / Churned,Male,24,Gen Z (18–24),Palembang,Bronze,476
CUST-019281,13,41,17422300.0,5,5,5,15,Champions,VIP — High Spender,Male,36,Gen X (35–44),Makassar,Silver,722
CUST-019282,79,2,2720100.0,3,1,3,7,About to Sleep,Inactive / Churned,Unknown,46,Baby Boomer (45–54),Semarang,Silver,646
CUST-019283,192,3,419200.0,2,2,1,5,Hibernating,Occasional Buyer,Female,34,Millennial (25–34),Malang,Bronze,1187
CUST-019284,51,28,14993700.0,4,5,5,14,Champions,VIP — High Spender,Female,22,Gen Z (18–24),Bandung,Platinum,956
CUST-019285,367,4,801000.0,1,3,1,5,At Risk,Occasional Buyer,Female,22,Gen Z (18–24),Jakarta,Silver,1250
CUST-019286,84,3,620300.0,3,2,1,6,About to Sleep,Occasional Buyer,Female,33,Millennial (25–34),Bogor,Silver,1128
CUST-019287,420,2,427400.0,1,1,1,3,Lost,Occasional Buyer,Female,35,Gen X (35–44),Jakarta,Bronze,1010
CUST-019288,46,4,5441700.0,4,3,4,11,Loyal Customers,Occasional Buyer,Male,30,Millennial (25–34),Bekasi,Bronze,420
CUST-019289,671,4,727100.0,1,3,1,5,At Risk,Occasional Buyer,Female,22,Gen Z (18–24),Jakarta,Silver,1241
CUST-019290,10,22,6973200.0,5,5,5,15,Champions,VIP — High Spender,Female,41,Gen X (35–44),Palembang,Gold,871
CUST-019291,201,7,6134000.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Female,28,Millennial (25–34),Medan,Bronze,583
CUST-019292,270,3,2265700.0,2,2,3,7,Hibernating,Inactive / Churned,Unknown,36,Gen X (35–44),Bekasi,Bronze,821
CUST-019293,587,4,486700.0,1,3,1,5,At Risk,Inactive / Churned,Female,18,Gen Z (18–24),Depok,Silver,750
CUST-019294,13,143,66344600.0,5,5,5,15,Champions,VIP — High Spender,Female,42,Gen X (35–44),Jakarta,Platinum,437
CUST-019295,69,6,4678100.0,3,4,4,11,Loyal Customers,Occasional Buyer,Female,25,Millennial (25–34),Palembang,Silver,691
CUST-019296,30,15,6995000.0,4,5,5,14,Champions,Occasional Buyer,Male,44,Gen X (35–44),Jakarta,Gold,596
CUST-019297,321,7,4030800.0,1,4,4,9,Cannot Lose Them,Occasional Buyer,Female,37,Gen X (35–44),Jakarta,Gold,1242
CUST-019298,189,4,588600.0,2,3,1,6,At Risk,Inactive / Churned,Female,19,Gen Z (18–24),Jakarta,Bronze,561
CUST-019299,398,4,904000.0,1,3,2,6,At Risk,Occasional Buyer,Male,34,Millennial (25–34),Jakarta,Silver,898
CUST-019300,44,2,1368700.0,4,1,2,7,New Customers,Occasional Buyer,Female,46,Baby Boomer (45–54),Depok,Bronze,1260
CUST-019301,169,4,2808300.0,2,3,3,8,At Risk,Inactive / Churned,Female,26,Millennial (25–34),Bogor,Bronze,513
CUST-019302,629,3,1002500.0,1,2,2,5,Lost,Inactive / Churned,Female,46,Baby Boomer (45–54),Palembang,Bronze,417
CUST-019303,10,3,420400.0,5,2,1,8,New Customers,Occasional Buyer,Unknown,35,Gen X (35–44),Depok,Bronze,734
CUST-019304,530,2,819000.0,1,1,2,4,Lost,Inactive / Churned,Male,44,Gen X (35–44),Tangerang,Bronze,477
CUST-019305,566,3,1827100.0,1,2,3,6,Lost,Occasional Buyer,Female,33,Millennial (25–34),Balikpapan,Bronze,1102
CUST-019306,52,3,1873800.0,4,2,3,9,New Customers,Occasional Buyer,Female,30,Millennial (25–34),Surabaya,Silver,734
CUST-019307,137,4,591800.0,3,3,1,7,Needs Attention,Occasional Buyer,Male,48,Baby Boomer (45–54),Semarang,Bronze,873
CUST-019308,28,18,10276800.0,4,5,5,14,Champions,VIP — High Spender,Male,38,Gen X (35–44),Jakarta,Silver,1245
CUST-019309,438,4,4994500.0,1,3,4,8,At Risk,Inactive / Churned,Female,29,Millennial (25–34),Makassar,Silver,713
